geo_id,total,less_20,twenty_39,forty_59,sixty_99,hun_149,hunfifty_199,twohun_more,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US35017,11959,0.2464730217517651,0.15865171244106524,0.16948953325568186,0.16683251912048552,0.07250851732101571,0.004195285476625789,0.018039727549490892,2017,NM,grant,grant_NM,0.153,4340,1.65,SNAP,1.85,Other Nutrition Program,0.691,0.048,0.261,2389000,3.23,0.25,1490,0.73,0.27,88022,33.01,-108.28,20792,1084,1529,5632,5584,2126,3107,1730,27687,14611,13076,27687,27287,400,11959,3525,2269,2424,2386,1037,60,258,27154,5249,5150,99,14057,13441,616,7848,7848,0,27687,26246,273,640,42,7,246,233
0500000US35025,22222,0.0813458769094036,0.07806531129841944,0.08543645872063076,0.1145767915243728,0.061905488103571514,0.013345016899003477,0.015329556589598836,2017,NM,lea,lea_NM,0.133,9270,1.65,SNAP,1.85,Other Nutrition Program,0.664,0.029,0.307,4897000,3.1,0.22,4610,0.63,0.37,88114,33.51,-103.33,41484,4084,5907,13969,9544,2787,3028,2165,68759,28556,40203,68759,59541,9218,22222,4017,3855,4219,5658,3057,659,757,66819,21685,20834,851,37258,31154,6104,7876,7623,253,68759,60490,2793,679,0,0,3298,1499
0500000US35029,9704,0.32112950592271555,0.26336017681492546,0.20091832844106408,0.15801610608895525,0.08017618286099545,0.003929163928287194,0.002973421351136255,2017,NM,luna,luna_NM,0.207,5040,1.65,SNAP,1.85,Other Nutrition Program,0.854,0.047,0.099,2563000,2.98,0.334,2150,0.86,0.14,88029,31.82,-107.64,14783,3064,2605,4321,2051,621,1641,480,24544,7090,17454,24544,21788,2756,9704,3024,2480,1892,1488,755,37,28,24261,7453,7006,447,12032,9391,2641,4776,4725,51,null,null,null,null,null,null,null,null
0500000US35031,21083,0.16810167687519517,0.11408506469942649,0.0669527021387287,0.06317311411476821,0.03291391237532262,0.013723504134618451,0.015365825121220332,2017,NM,mckinley,mckinley_NM,0.26,18920,1.65,SNAP,1.85,Other Nutrition Program,0.832,0.019,0.149,8840000,2.74,0.335,7240,0.86,0.14,87045,35.36,-108.04,44311,4590,5449,15597,9193,3548,2763,3171,72564,62232,10332,72564,71936,628,21083,7472,5071,2976,2808,1463,610,683,72215,22179,19022,3157,41701,30236,11465,8335,8172,163,72564,10559,567,55221,554,128,2064,3471
0500000US35035,23007,0.07821325425270544,0.10910182205540432,0.09999583448298789,0.0889439615994534,0.04717354972681291,0.007613512430879296,0.003608389266248004,2017,NM,otero,otero_NM,0.179,11680,1.65,SNAP,1.85,Other Nutrition Program,0.664,0.037,0.299,6266000,3.14,0.259,4000,0.75,0.25,88310,32.88,-105.95,43074,2495,3144,11851,13363,4196,4972,3053,65817,40570,25247,65817,61355,4462,23007,4140,5775,5293,4708,2497,403,191,60839,16793,16130,663,34155,30725,3430,9891,9891,0,65817,53443,1870,4261,700,266,2447,2830
0500000US35039,11838,0.32496482544764865,0.17918021007884186,0.1184544598689277,0.13258336532317333,0.05316179072430793,0.021692864939851824,0.014699770321083801,2017,NM,rio arriba,rio arriba_NM,0.132,5190,1.65,SNAP,1.85,Other Nutrition Program,0.801,0.017,0.182,2635000,2.97,0.247,2330,0.77,0.23,87012,36.16,-106.61,25890,1683,2157,8061,6930,2703,2744,1612,39159,11245,27914,39159,37890,1269,11838,4554,2511,1660,1858,745,304,206,38948,10175,9752,423,21622,18920,2702,7151,7069,82,39159,21791,134,7404,64,9,8490,1267
0500000US35043,50873,0.03870849887158949,0.0346630009360181,0.03217851653050482,0.04790843257225375,0.023241327681434495,0.013508176487829593,0.006359970966523888,2017,NM,sandoval,sandoval_NM,0.142,19740,1.65,SNAP,1.85,Other Nutrition Program,0.575,0.049,0.376,10464000,3.11,0.22,7410,0.62,0.38,87001,35.38,-106.47,97983,2564,7583,26068,24543,9103,16504,11618,142507,86911,55596,142507,139999,2508,50873,10018,8971,8328,12399,6015,3496,1646,141678,34709,32341,2368,82823,72731,10092,24146,23774,372,142507,107314,2343,18557,2111,135,6656,5391
0500000US35045,41071,0.048262209474504145,0.06302365175328013,0.03601436218617033,0.057871967680888044,0.023517526714821026,0.009757965458178829,0.00503311827095615,2017,NM,san juan,san juan_NM,0.196,25170,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.038,0.306,12014000,2.8,0.266,9380,0.77,0.24,87037,36.26,-107.74,81121,5479,7601,25803,22174,8689,7330,4045,126926,101346,25580,126926,123001,3925,41071,8141,10631,6075,9762,3967,1646,849,125706,36166,32484,3682,71700,58426,13274,17840,17169,671,126926,65216,1181,50014,849,74,5008,4584
0500000US35047,11495,0.36228093194820976,0.18776248008429255,0.11707720946811793,0.14129486107109,0.03503991466305017,0.008930259028595938,0.017557797412154724,2017,NM,san miguel,san miguel_NM,0.146,4130,1.65,SNAP,1.85,Other Nutrition Program,0.814,0.009,0.177,2191000,3.11,0.271,1540,0.7,0.3,87538,35.48,-105.4,18256,857,2541,3808,4685,1827,1885,2653,27748,7095,20653,27748,27193,555,11495,4787,2481,1547,1867,463,118,232,27179,7397,7397,0,14912,13874,1038,4870,4870,0,27748,17144,631,272,149,0,7707,1845
0500000US35049,60904,0.02331978133940939,0.03268813280235131,0.02764405061899467,0.038255225110545577,0.02400454717295968,0.007661828736023293,0.010619262276986542,2017,NM,santa fe,santa fe_NM,0.124,18310,1.65,SNAP,1.85,Other Nutrition Program,0.645,0.033,0.323,10499000,3.36,0.209,5910,0.68,0.32,87010,35.37,-106.14,110401,4805,5540,26052,22959,6507,22386,22152,148750,72820,75930,148750,138049,10701,60904,8650,12125,10254,14190,8904,2842,3939,147080,28864,26824,2040,84363,71863,12500,33853,33411,442,148750,124135,1689,4418,1935,318,13060,3195
0500000US35055,10979,0.2993235991827702,0.3082833964975538,0.08727506273289198,0.11797066464465057,0.06744736311962089,0.02156988242447901,0.008959797314783588,2017,NM,taos,taos_NM,0.15,4910,1.65,SNAP,1.85,Other Nutrition Program,0.807,0.024,0.168,3039000,3.63,0.249,1540,0.86,0.14,87512,36.94,-105.45,23774,1031,2408,6645,6595,1826,3448,1821,32795,14150,18645,32795,31979,816,10979,3608,3716,1052,1422,813,260,108,32607,6732,6531,201,17669,14817,2852,8206,8193,13,32795,28703,167,2291,107,6,838,683
0500000US35061,26359,0.07307171547305781,0.08818404583482867,0.07474126816064391,0.08098769804350922,0.04607101856002719,0.011197517163293081,0.005123799627419456,2017,NM,valencia,valencia_NM,0.134,10140,1.65,SNAP,1.85,Other Nutrition Program,0.77,0.049,0.181,5007000,2.89,0.241,4460,0.8,0.2,87002,34.65,-106.77,50650,2797,5100,16557,13950,4775,4633,2838,75940,29867,46073,75940,73385,2555,26359,5077,6127,5193,5627,3201,778,356,74653,20586,20118,468,41291,37679,3612,12776,12776,0,75940,62916,1130,2952,1454,0,4960,2528
0500000US36001,124144,0.011808535945792308,0.012492430494221619,0.012766247856116469,0.01801289996104952,0.013515676891634359,0.006020737680147634,0.005935088647517019,2017,NY,albany,albany_NY,0.12,36970,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.577,NA,0.423,22411000,3.55,0.159,9260,0.61,0.39,12007,42.45,-74.03,205266,4295,10872,46290,31876,24067,45295,42571,309612,291151,18461,309612,294786,14826,124144,18199,19253,19675,27761,20830,9279,9147,306359,63038,62103,935,194890,186438,8452,48431,48284,147,309612,231896,39413,577,21130,0,4337,12259
0500000US36003,18052,0.10823178223738408,0.11832768707325009,0.1222862637414164,0.13842743682246658,0.04894519213740505,0.006965867470339154,0.010771010934312961,2017,NY,allegany,allegany_NY,0.124,5880,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.712,NA,0.288,3297000,3.29,0.221,2140,0.93,0.07,14029,42.47,-78.25,30143,881,1894,11371,6246,4156,3104,2491,46894,46069,825,46894,46013,881,18052,3527,3856,3985,4511,1595,227,351,46437,11121,9973,1148,26940,24872,2068,8376,8376,0,46894,44729,516,204,408,15,364,658
0500000US36005,503985,0.006084742693139224,0.004219749156186217,0.003201051899031859,0.003430539292730516,0.0017823953979961055,6.619268399820759e-4,4.614550937625595e-4,2017,NY,bronx,bronx_NY,0.16,233450,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",1,NA,0,123831000,3.11,0.226,82880,0.64,0.36,10451,40.84,-73.87,953271,131274,136384,263368,165831,69292,119914,67208,1471160,644984,826176,1471160,1204016,267144,503985,154553,107182,81307,87136,45273,16813,11721,1449818,385745,376246,9499,891677,784317,107360,172396,169956,2440,1471160,328383,517433,12908,57247,1570,505698,47921
0500000US36007,78604,0.02724732216587108,0.026394376589309515,0.021506529072770716,0.029038993424416928,0.014479034398329836,0.005172702206244372,0.0033810309476985274,2017,NY,broome,broome_NY,0.128,25180,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.691,NA,0.309,12986000,3.02,0.199,7650,0.77,0.24,13737,42.1,-75.97,127879,4285,7955,39430,24482,16712,19509,15506,193639,185401,8238,193639,187834,5805,78604,16835,16308,13288,17942,8946,3196,2089,190886,42194,41542,652,113806,106427,7379,34886,34802,84,193639,165668,11181,397,8895,90,1284,6124
0500000US36009,32360,0.06607334666705375,0.06363821104050385,0.0584719036916274,0.07390397887792005,0.03230613264556191,0.00803117279187631,0.006598740070376374,2017,NY,cattaraugus,cattaraugus_NY,0.125,9750,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.756,NA,0.244,4695000,2.82,0.211,3720,0.87,0.13,14041,42.42,-78.98,52806,1283,4287,19738,9473,7410,5875,4740,77348,75732,1616,77348,76872,476,32360,6919,6664,6123,7739,3383,841,691,76468,18389,17542,847,44001,40781,3220,14078,14058,20,77348,71195,1099,2370,754,0,245,1685
0500000US36011,30870,0.05218494141760241,0.06814578917472554,0.05038003292698757,0.0781882160672744,0.05119853794017337,0.010787476327628248,0.013054105594912003,2017,NY,cayuga,cayuga_NY,0.106,8320,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.675,NA,0.325,4192000,2.95,0.183,2900,0.74,0.26,13021,42.93,-76.56,55989,2286,5000,18266,10597,7279,8024,4537,77603,75291,2312,77603,76636,967,30870,4973,6494,4801,7451,4879,1028,1244,73984,16235,15093,1142,44023,41462,2561,13726,13699,27,77603,70967,2879,7,410,0,561,2779
0500000US36013,51985,0.04249862732856561,0.04099628142561414,0.041207201909526044,0.03720341307456671,0.02350468269839345,0.004081496381663724,0.0028714788686954214,2017,NY,chautauqua,chautauqua_NY,0.123,16150,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.758,NA,0.242,7815000,2.84,0.217,5900,0.86,0.14,14048,42.47,-79.33,88890,2700,6703,30577,16209,12471,10981,9249,129046,119282,9764,129046,128059,987,51985,11485,11079,11136,10054,6352,1103,776,126708,28338,27043,1295,73956,69432,4524,24414,24399,15,129046,118064,3079,127,800,0,3769,3207
0500000US36015,32247,0.05549737466981286,0.06526783605683935,0.05059291078459287,0.07861567110132042,0.0385048497969036,0.011280266936005975,0.01034745713822884,2017,NY,chemung,chemung_NY,0.125,10880,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.681,NA,0.319,5114000,2.75,0.201,3810,0.75,0.25,14814,42.13,-76.93,60282,1868,4546,22375,11282,5821,7502,6888,85557,82888,2669,85557,84357,1200,32247,5771,6787,5261,8175,4004,1173,1076,81820,19014,18832,182,47909,44946,2963,14897,14884,13,85557,74963,6317,55,1677,0,698,1847
0500000US36017,20414,0.09756884264126815,0.09860068234455752,0.08950609519230943,0.13051572433001904,0.04369721162069584,0.02058880152144812,0.009382542418282304,2017,NY,chenango,chenango_NY,0.11,5350,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.761,NA,0.239,2453000,2.69,0.191,1970,0.83,0.17,13124,42.65,-75.81,34377,822,2948,14082,5582,4055,4210,2678,47863,46792,1071,47863,47681,182,20414,4066,4109,3730,5439,1821,858,391,47302,10094,9977,117,28043,26709,1334,9165,8998,167,null,null,null,null,null,null,null,null
0500000US36019,31493,0.045190150306846005,0.06372194331532056,0.05494001093752876,0.08898890375016129,0.04013877473707139,0.016817753393980176,0.007733343437159949,2017,NY,clinton,clinton_NY,0.12,9750,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.621,NA,0.379,5125000,3.08,0.194,2870,0.71,0.29,12901,44.69,-73.45,55133,2231,4839,21876,8498,5478,7123,5088,80980,78560,2420,80980,79623,1357,31493,4482,6320,5449,8826,3981,1668,767,76495,16700,16556,144,47267,45349,1918,12528,12415,113,80980,73166,3749,204,1167,128,1415,1151
0500000US36021,24847,0.05327407938296869,0.07570782822620727,0.06321943807592789,0.09060966861305166,0.0689696047469385,0.029836076078877574,0.020846378888987747,2017,NY,columbia,columbia_NY,0.094,5780,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.656,NA,0.344,3163000,3.21,0.16,1800,0.67,0.33,12017,42.32,-73.47,45828,1946,3039,12940,8587,5478,7048,6790,60604,57663,2941,60604,58939,1665,24847,3289,4674,3903,5594,4258,1842,1287,59048,10826,10785,41,34768,32489,2279,13454,13379,75,60604,54152,3053,40,1049,0,764,1546
0500000US36023,17832,0.07818096259973702,0.10591853661943455,0.11802620781850887,0.15205348116240083,0.061198774424412,0.01855461300637363,0.02685701611431031,2017,NY,cortland,cortland_NY,0.121,5850,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.66,NA,0.34,2883000,2.89,0.188,1790,0.72,0.28,13040,42.54,-75.89,29856,538,2754,9785,4556,3664,5120,3439,47786,46485,1301,47786,47472,314,17832,2486,3368,3753,4835,1946,590,854,47337,10247,10093,154,29565,28607,958,7525,7491,34,null,null,null,null,null,null,null,null
0500000US36025,18659,0.13068768569660993,0.10992126882657718,0.10274062675533488,0.11049572019227656,0.04796668903589859,0.02001963009462354,0.014102781027919885,2017,NY,delaware,delaware_NY,0.116,5320,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.691,NA,0.309,3436000,3.79,0.223,1800,0.71,0.29,12167,42.4,-74.61,32689,883,3528,14236,4429,3120,3651,2842,45001,43281,1720,45001,44228,773,18659,4550,3827,3577,3847,1670,697,491,44577,8207,7871,336,25768,23390,2378,10602,10552,50,45001,42584,1063,62,447,0,352,493
0500000US36027,106043,0.010849152640125434,0.013713506792079866,0.01221418946820679,0.021754329593064635,0.017890430558528153,0.008487238753881732,0.00939252050696761,2017,NY,dutchess,dutchess_NY,0.086,25470,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.592,NA,0.408,14959000,3.44,0.145,8450,0.56,0.44,12501,41.84,-73.55,206240,6356,10421,55384,38633,24238,37229,33979,295568,259221,36347,295568,280927,14641,106043,12200,15421,13735,24463,20118,9544,10562,286761,60129,58247,1882,178094,166606,11488,48538,48463,75,295568,232355,30371,946,11881,48,10066,9901
0500000US36029,386396,0.004646626365105847,0.0050050277731012545,0.0040679999843036925,0.005959737858985488,0.003697140594269948,0.0013066145892682503,0.0011970379300493216,2017,NY,erie,erie_NY,0.127,116940,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.645,NA,0.355,61542000,3.08,0.189,35990,0.69,0.31,14001,43.01,-78.49,649960,16200,36352,177229,121215,75690,129263,94011,925528,874885,50643,925528,895005,30523,386396,69375,74726,60736,88980,55199,19508,17872,913536,201760,197942,3818,555057,529544,25513,156719,156172,547,925528,716718,123182,4812,33896,234,20568,26118
0500000US36031,15209,0.08144784138383929,0.1412800136106087,0.13613548435122608,0.16752143596729152,0.09182336257923283,0.026933123769709067,0.012364162757843968,2017,NY,essex,essex_NY,0.095,3630,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.638,NA,0.362,1847000,2.98,0.171,1110,0.67,0.33,12851,43.78,-73.97,28961,777,1461,8665,5760,3438,4542,4318,37956,36620,1336,37956,37436,520,15209,1884,3268,3149,3875,2124,623,286,35300,6279,6238,41,20784,19581,1203,8237,8237,0,37956,34777,1415,45,267,12,666,774
0500000US36033,18353,0.11676422932080188,0.11064843190404999,0.0928948063932848,0.1401586388567266,0.06216737762465272,0.009708086190669266,0.01252847820324902,2017,NY,franklin,franklin_NY,0.13,6630,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.66,NA,0.34,2994000,2.65,0.219,2190,0.85,0.15,12914,44.93,-74.59,35375,1953,2304,14949,5614,4544,3196,2815,51116,49258,1858,51116,50537,579,18353,3933,3727,3129,4721,2094,327,422,46277,11914,10915,999,26177,24057,2120,8186,8186,0,51116,41859,3061,2630,308,336,1057,1865
0500000US36035,21856,0.07860833133257163,0.12108404485421949,0.08323481368263774,0.09204815788796734,0.06397524914842578,0.010048468452632324,0.008541198184737475,2017,NY,fulton,fulton_NY,0.119,6420,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.754,NA,0.246,3110000,2.84,0.207,2290,0.84,0.16,12025,43.05,-74.19,38638,1449,3750,14270,7337,5134,3728,2970,53877,52217,1660,53877,53689,188,21856,3755,5784,3976,4397,3056,480,408,53152,11906,11357,549,31507,29442,2065,9739,9739,0,53877,50698,1645,0,428,0,417,689
0500000US36037,24608,0.06004422425557317,0.0747084902453831,0.07418004822773229,0.12261506190803927,0.05124236189907687,0.010585354166067765,0.012996370871599583,2017,NY,genesee,genesee_NY,0.105,6130,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.643,NA,0.357,2962000,2.83,0.187,2270,0.7,0.3,14005,42.9,-78.26,41805,616,3110,16096,7879,5307,5941,2856,57956,56004,1952,57956,57141,815,24608,3636,4524,4492,7425,3103,641,787,57475,12281,12270,11,34549,32715,1834,10645,10645,0,57956,52946,2107,118,403,0,1174,1208
0500000US36039,15850,0.10819094627272637,0.11547532565753466,0.10787250345808994,0.16272427827921462,0.08697469374757436,0.03562578988745037,0.01405128919583238,2017,NY,greene,greene_NY,0.103,4920,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.66,NA,0.34,3014000,3.59,0.177,1450,0.67,0.33,12015,42.26,-73.81,35789,1156,4528,13688,3594,4215,4001,4607,47470,44758,2712,47470,46663,807,15850,2718,2901,2710,4088,2185,895,353,44507,7832,7791,41,26874,25262,1612,9801,9801,0,47470,42237,3328,156,573,0,784,392
0500000US36043,24533,0.07265711673243404,0.10186617486543632,0.07325525444164228,0.09967300326500614,0.045392006154358525,0.005416469255607935,0.009354209174562169,2017,NY,herkimer,herkimer_NY,0.116,7300,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.732,NA,0.268,3528000,2.83,0.206,2730,0.84,0.16,13324,43.24,-75.03,43969,1088,3619,17152,9149,4786,4503,3672,62240,60832,1408,62240,61479,761,24533,4373,6131,4409,5999,2732,326,563,61535,13825,13220,605,35727,33497,2230,11983,11958,25,62240,59830,624,146,582,38,342,678
0500000US36045,41548,0.04491853161721015,0.05486502617314899,0.05103588645184698,0.05523577495100578,0.0225171953051452,0.007455526204713628,0.0046575315218257635,2017,NY,jefferson,jefferson_NY,0.132,15410,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.735,NA,0.265,7615000,2.9,0.206,5880,0.79,0.21,13601,43.97,-75.91,72243,1730,5786,25126,16410,7882,9243,6066,114187,105524,8663,114187,112469,1718,41548,7754,9471,8810,9535,3887,1287,804,102630,27696,27181,515,60319,56772,3547,14615,14615,0,114187,98132,7565,664,1591,293,1453,4489
0500000US36047,956223,0.0022528922252657547,0.0017661158798301468,0.001351028831937292,0.002007180028790844,0.0014187481500737879,7.336915659730209e-4,9.281549373853317e-4,2017,NY,kings,kings_NY,0.171,451740,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.851,NA,0.149,280242000,3.64,0.201,122330,0.71,0.29,11204,40.64,-73.94,1820860,156784,154613,483107,235859,114953,402835,272709,2648771,2142136,506635,2648771,2270931,377840,956223,205996,161487,123533,183529,129725,67086,84867,2634931,632146,616832,15314,1654087,1491617,162470,348698,343636,5062,2648771,1145345,850150,7169,324552,711,241515,79329
0500000US36049,8800,0.140625,0.24728822314049587,0.27040289256198347,0.27104855371900827,0.14695247933884295,0.041064049586776855,0.018982438016528925,2017,NY,lewis,lewis_NY,0.113,3030,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.692,NA,0.308,1596000,3.09,0.213,1330,0.77,0.23,13305,43.87,-75.44,18444,553,1148,8920,2417,2040,1983,1383,26551,26190,361,26551,26242,309,8800,1089,1915,2094,2099,1138,318,147,26299,6451,6127,324,15294,13769,1525,4554,4523,31,null,null,null,null,null,null,null,null
0500000US36051,24725,0.06548065116688016,0.07964658769211581,0.07060067210498497,0.10112450300116245,0.06386121962415693,0.014313157574574107,0.009422147157662498,2017,NY,livingston,livingston_NY,0.109,6990,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.611,NA,0.389,3533000,2.96,0.183,2170,0.76,0.24,14414,42.91,-77.74,42931,1048,2320,13463,8322,6747,6490,4541,63799,61480,2319,63799,61454,2345,24725,4003,4869,4316,6182,3904,875,576,60950,12851,12717,134,37566,36323,1243,10533,10533,0,63799,58682,2474,20,316,0,815,1492
0500000US36053,26024,0.056434227186916965,0.07828735545395965,0.06566274419158026,0.09760079584131898,0.05266899224901434,0.021395393823611376,0.01221117370057047,2017,NY,madison,madison_NY,0.1,7190,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.625,NA,0.375,3669000,2.99,0.178,2550,0.71,0.29,13030,42.91,-76.75,48108,1070,2254,17888,7438,6243,7741,5474,70965,69385,1580,70965,70428,537,26024,3822,5302,4447,6610,3567,1449,827,70523,15461,14687,774,42787,40010,2777,12275,12148,127,70965,66940,988,596,785,0,587,1069
