geo_id,county_state.x,total,white,black,am_ind_al_nat,asian,nat_ha_pac_isl,other,two_or_more,hispanic,year,state,county,county_state.y,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US21047,"Christian County, Kentucky",70416,0.1013247574023813,0.031207565455393962,5.404955113122387e-4,0.0029081885347471944,2.762980785439429e-4,0.0013492220039846555,0.004406651836631498,7.7738014087707334,2017,KY,christian,christian_KY,0.184,13350,1.3,SNAP,1.85,Other Nutrition Program,0.582,0.157,0.261,6108000,2.68,0.197,3930,0.77,0.23,42215,36.96,-87.66,39781,2735,3055,12559,11379,3543,3466,3044,70416,64942,5474,70416,69223,1193,25584,5723,5737,4341,5853,2693,710,527,60691,19331,18078,1253,33225,30597,2628,8135,8016,119,70416,50241,15474,268,1442,137,669,2185
0500000US21059,"Daviess County, Kentucky",100374,0.0906169179406029,0.004307718014614184,1.488842631779096e-4,0.0013478988626373417,0,3.394561200456339e-4,0.0028665183470520197,3.0376392292824836,2017,KY,daviess,daviess_KY,0.135,13450,1.3,SNAP,1.85,Other Nutrition Program,0.561,0.14,0.299,5894000,2.57,0.177,4280,0.79,0.21,42301,37.75,-87.11,67502,2110,3747,23882,15287,7429,9334,5713,100374,97325,3049,100374,98426,1948,40920,7979,7462,8343,9289,5308,1084,1455,98141,25896,25517,379,56548,53631,2917,15697,15678,19,100374,91296,4340,150,1358,0,342,2888
0500000US21067,"Fayette County, Kentucky",321959,0.023458965424641712,0.004495087773825639,7.8527770101815e-5,0.0011315137782852436,1.3988361996023557e-5,7.271054094071004e-4,0.0011546669291752137,7.186008156318041,2017,KY,fayette,fayette_KY,0.153,48330,1.3,SNAP,1.85,Other Nutrition Program,0.578,0.075,0.347,24456000,2.97,0.162,10790,0.64,0.36,40502,38.04,-84.45,209203,6190,9952,40551,45667,15733,54242,36868,321959,298823,23136,321959,303255,18704,129140,21826,25751,19634,29321,17745,6812,8051,317189,74110,71000,3110,202964,186431,16533,40115,39959,156,321959,243170,46595,814,11729,145,7537,11969
0500000US21073,"Franklin County, Kentucky",50485,0.16327313873884253,0.024168850257876434,4.7474527292257283e-4,0.0010554254414559677,0,0.0038215032712940983,0.005284974236584344,3.307913241556898,2017,KY,franklin,franklin_KY,0.136,6800,1.3,SNAP,1.85,Other Nutrition Program,0.459,0.099,0.443,3384000,2.92,0.165,1740,0.59,0.42,40601,38.19,-84.86,35898,1639,2956,12252,7222,2199,6484,3146,50485,48815,1670,50485,49525,960,20679,2381,4834,3964,6129,2384,569,418,49774,11136,10474,662,30413,28093,2320,8225,8225,0,50485,41614,6160,121,269,0,974,1347
0500000US21083,"Graves County, Kentucky",37121,0.2401143176668271,0.014260121323036697,4.354235518484487e-5,3.1931060468886246e-4,3.1931060468886246e-4,0.005638734996437412,0.008693956918574029,6.5165270332156995,2017,KY,graves,graves_KY,0.143,5320,1.3,SNAP,1.85,Other Nutrition Program,0.657,0.078,0.265,2304000,2.54,0.192,1740,0.72,0.28,42027,36.91,-88.61,24980,1040,2462,10020,5376,2751,2349,982,37121,34702,2419,37121,36638,483,14488,3175,3770,2689,2837,1331,515,171,36738,10042,9577,465,20123,18440,1683,6573,6573,0,37121,33087,1965,6,44,44,777,1198
0500000US21093,"Hardin County, Kentucky",108071,0.07409493369207283,0.010960378633573973,1.4469994446324517e-4,0.002048060752402855,1.669614743806675e-4,4.7776668053544854e-4,0.0046389603497151615,5.783235095446512,2017,KY,hardin,hardin_KY,0.142,15260,1.3,SNAP,1.85,Other Nutrition Program,0.491,0.144,0.365,6956000,2.67,0.172,4610,0.65,0.35,40121,37.89,-85.96,72462,1333,4515,22519,18934,9350,9209,6602,108071,101821,6250,108071,106669,1402,42911,6990,10087,6688,10781,5711,1553,1101,102928,27825,26631,1194,60988,57578,3410,14115,14115,0,108071,86538,12801,169,2392,195,558,5418
0500000US21111,"Jefferson County, Kentucky",771158,0.00926415352813936,0.002835973601986171,1.9253901692098866e-5,3.9493199575601215e-4,5.683684516968923e-6,1.561499835046551e-4,2.9136450185065246e-4,5.345208115587208,2017,KY,jefferson,jefferson_KY,0.153,116790,1.3,SNAP,1.85,Other Nutrition Program,0.505,0.129,0.366,58258000,2.92,0.167,28770,0.65,0.35,40018,38.25,-85.48,533043,15273,32495,147170,120738,39004,104413,73950,771158,729938,41220,771158,738431,32727,312747,52778,59443,55011,69643,42445,17177,16250,761748,181294,175897,5397,463125,429385,33740,117329,117135,194,771158,550925,168651,1145,23486,338,9286,17327
0500000US21113,"Jessamine County, Kentucky",53375,0.169627431730553,0.008259355341168987,0.001649764985273873,0.002980107388292592,0,0.0030748811214891766,0.001762089409803158,3.439812646370023,2017,KY,jessamine,jessamine_KY,0.139,7160,1.3,SNAP,1.85,Other Nutrition Program,0.582,0.031,0.387,3468000,2.84,0.183,2350,0.64,0.36,40339,37.93,-84.63,35075,1582,2501,10804,6615,2842,6347,4384,53375,51539,1836,53375,50746,2629,18786,3843,2920,2827,3963,2845,1110,1278,52865,13849,13067,782,31499,28394,3105,7517,7517,0,53375,48325,2353,470,849,0,876,502
0500000US21117,"Kenton County, Kentucky",165399,0.054524593805830225,0.0025730321113905615,7.457004556381227e-5,7.171883793931356e-4,2.083574802518284e-5,8.319677632511604e-4,0.0017176698240409505,3.2648323145847313,2017,KY,kenton,kenton_KY,0.125,20440,1.3,SNAP,1.85,Other Nutrition Program,0.479,0.116,0.405,10368000,2.97,0.163,6460,0.63,0.37,41011,39.08,-84.5,113284,3481,7721,33556,23855,8334,21525,14812,165399,159999,5400,165399,161472,3927,63679,10306,11721,10379,14738,9424,3791,3320,164042,41484,39530,1954,99845,91870,7975,22713,22650,63,165399,149162,7039,204,1962,57,2276,4699
0500000US21145,"McCracken County, Kentucky",65385,0.13031442536211288,0.01682027270209208,0,4.0465959914642315e-4,0,7.485033047795111e-4,0.004652415853770148,2.4133975682495987,2017,KY,mccracken,mccracken_KY,0.156,10210,1.3,SNAP,1.85,Other Nutrition Program,0.544,0.134,0.322,4640000,2.66,0.192,2770,0.7,0.3,42001,37.07,-88.63,46189,1359,2403,14881,10067,5978,7412,4089,65385,63807,1578,65385,64783,602,26803,4474,6748,3894,6145,3575,888,1079,64218,15620,15383,237,36754,33966,2788,11844,11844,0,65385,55712,7191,0,173,0,320,1989
0500000US21151,"Madison County, Kentucky",91226,0.10030781495391367,0.004096280950404797,9.372540748946147e-5,7.065453795359404e-4,0,5.683604838784011e-4,0.0038451449226445736,2.440093832898516,2017,KY,madison,madison_KY,0.152,13400,1.3,SNAP,1.85,Other Nutrition Program,0.551,0.07,0.379,6483000,2.84,0.169,3160,0.63,0.37,40385,37.73,-84.15,55893,3299,3547,14978,11626,5072,10391,6980,91226,89000,2226,91226,89712,1514,33104,6591,6607,5985,7690,4437,1058,736,90395,21996,21120,876,56537,52456,4081,11862,11862,0,91226,83478,3409,78,588,0,473,3200
0500000US21179,"Nelson County, Kentucky",45640,0.19944219172105593,0.012962014193309526,0,0.0013586111172987395,0,0,0.005343230295242039,0.5915863277826467,2017,KY,nelson,nelson_KY,0.114,5170,1.3,SNAP,1.85,Other Nutrition Program,0.486,0.172,0.342,2472000,2.8,0.152,1680,0.66,0.34,40004,37.81,-85.46,30899,805,2036,11078,7540,3801,3889,1750,45640,45370,270,45640,45495,145,17672,1843,3256,3320,4767,3190,456,840,45326,11401,10801,600,27112,25156,1956,6813,6813,0,45640,41544,2700,0,283,0,0,1113
0500000US21185,"Oldham County, Kentucky",66415,0.1375099908274341,0.003547986738849796,2.969880273414206e-4,0.0028814639904652336,0,0.00019270215514519658,0.006139263954508145,3.9644658586162764,2017,KY,oldham,oldham_KY,0.076,4940,1.3,SNAP,1.85,Other Nutrition Program,0.288,0.059,0.653,2526000,3,0.117,1950,0.34,0.66,40010,38.38,-85.43,42672,1434,1391,8729,10211,3164,10256,7487,66415,63782,2633,66415,65280,1135,20840,1321,1981,1900,5461,5002,1983,3192,62841,19304,19268,36,35904,34045,1859,7633,7633,0,66415,60655,1565,131,1271,0,85,2708
0500000US21209,"Scott County, Kentucky",54873,0.16274410254974875,0.006273567122757288,5.446612007052383e-4,0.0013184786382925587,0,0.0025140763959382037,0.008844102301695425,4.258925154447542,2017,KY,scott,scott_KY,0.113,5930,1.3,SNAP,1.85,Other Nutrition Program,0.462,0.109,0.429,3029000,2.99,0.149,2020,0.62,0.38,40324,38.2,-84.55,35513,1134,2769,11032,8534,2992,5281,3771,54873,52536,2337,54873,53524,1349,20997,2634,4006,2967,5013,4099,1274,1004,54568,14735,13975,760,33748,31193,2555,6085,6085,0,54873,49003,1889,164,397,0,757,2663
0500000US21211,"Shelby County, Kentucky",47421,0.17973086245869913,0.01503945807049807,0,0.00256586851173193,0.0015742070245287748,0.008933847209825731,0.003032794324092159,9.525315788363805,2017,KY,shelby,shelby_KY,0.111,5100,1.3,SNAP,1.85,Other Nutrition Program,0.498,0.155,0.348,2474000,2.84,0.15,1640,0.66,0.34,40003,38.26,-85.05,32569,1397,2604,9200,9150,1915,5467,2836,47421,42904,4517,47421,45454,1967,16447,2019,3132,2534,3995,2656,996,1115,46468,11787,11504,283,27562,24803,2759,7119,7119,0,47421,40417,3382,0,577,354,2009,682
0500000US21227,"Warren County, Kentucky",128845,0.06309185309919271,0.006924869850087545,0,0.002547431680238364,0.0010758365998831208,0.0013330494935841805,0.00263959461404694,5.4158096938181535,2017,KY,warren,warren_KY,0.148,18320,1.3,SNAP,1.85,Other Nutrition Program,0.558,0.115,0.327,8531000,2.73,0.173,4850,0.71,0.29,42101,36.97,-86.44,78633,4845,5740,22696,16651,6322,12871,9508,128845,121867,6978,128845,122217,6628,47996,8210,11095,9797,9115,5561,1770,2448,127726,32509,32059,450,79670,72843,6827,15547,15492,55,128845,104739,11496,0,4229,1786,2213,4382
0500000US21239,"Woodford County, Kentucky",26368,0.34192401958979407,0.017978590185809218,0,0.004084735690215855,0,0.002732745708243001,0.012527481641471864,3.993476941747573,2017,KY,woodford,woodford_KY,0.115,2960,1.3,SNAP,1.85,Other Nutrition Program,0.492,0.082,0.425,1538000,3.05,0.177,1040,0.6,0.4,40347,38.14,-84.68,19214,549,943,4805,4686,1114,4038,3079,26368,25315,1053,26368,25495,873,11082,994,2316,1360,3422,1967,751,272,26250,5932,5586,346,15212,13590,1622,5106,5106,0,26368,23773,1250,0,284,0,190,871
0500000US22003,"Allen Parish, Louisiana",25621,0.2918945712760286,0.07449321296068992,0.004295927618591934,0.003701809969212199,0,0.006108748138494205,0.009810558107706403,6.424417470044104,2017,LA,allen,allen_LA,0.129,3320,1.3,SNAP,1.85,Other Nutrition Program,0.5,0.169,0.33,1587000,2.8,0.214,1210,0.82,0.19,70638,30.86,-92.79,16952,1156,2276,6655,2744,676,2570,875,25621,23975,1646,25621,24535,1086,8259,2715,1191,1260,2231,615,168,79,21477,6045,6045,0,12084,11553,531,3348,3348,0,25621,19161,4890,282,243,0,401,644
0500000US22005,"Ascension Parish, Louisiana",122948,0.05845578745248482,0.018060743221034688,0,0.0010306815844977123,0,0.0017921157974353677,0.0019958705651024378,5.558447473728731,2017,LA,ascension,ascension_LA,0.102,12150,1.3,SNAP,1.85,Other Nutrition Program,0.462,0.067,0.471,6966000,3.36,0.174,5670,0.49,0.51,70346,30.09,-90.99,79159,3489,5282,23950,19235,6758,14048,6397,122948,116114,6834,122948,119350,3598,44319,7147,5315,7298,10023,7813,3776,2947,122107,35152,34650,502,73573,66028,7545,13382,13382,0,122948,88363,27301,0,1558,0,2709,3017
0500000US22015,"Bossier Parish, Louisiana",127634,0.05613906774453326,0.018014248652652984,5.18095340517928e-4,0.0010091809713406086,6.997970239223198e-5,6.549854601097503e-4,0.0019434713839807589,6.770923108262688,2017,LA,bossier,bossier_LA,0.133,16690,1.3,SNAP,1.85,Other Nutrition Program,0.525,0.139,0.336,8580000,3.01,0.201,6360,0.69,0.31,71006,32.69,-93.74,82604,2187,6002,24525,22750,8066,12302,6772,127634,118992,8642,127634,125784,1850,49615,9448,10849,9488,11074,6020,1558,1178,121524,33499,32757,742,71667,62552,9115,16358,16358,0,127634,91453,29346,844,1644,114,1067,3166
0500000US22017,"Caddo Parish, Louisiana",246581,0.018831887605811545,0.019444530016700858,1.8848005446420174e-4,5.767884389231724e-4,0,2.7712817781167534e-4,0.0012358107585026283,2.897222413730174,2017,LA,caddo,caddo_LA,0.197,49490,1.3,SNAP,1.85,Other Nutrition Program,0.621,0.116,0.263,25750000,3.05,0.244,14830,0.71,0.29,71004,32.75,-93.83,166867,5870,17383,55559,39441,9851,23393,15370,246581,239437,7144,246581,243854,2727,95793,27912,23939,14416,15413,8273,1923,3917,242321,61621,60771,850,141724,125712,16012,38976,38811,165,246581,114502,118227,1146,3507,0,1685,7514
0500000US22019,"Calcasieu Parish, Louisiana",202445,0.034620358207651074,0.012467310998661899,5.709548249739479e-5,7.720090026570815e-4,0,4.2040818950004786e-4,0.0010589504018747578,3.608387463261627,2017,LA,calcasieu,calcasieu_LA,0.136,27110,1.3,SNAP,1.85,Other Nutrition Program,0.557,0.143,0.3,14238000,3.08,0.203,10040,0.73,0.27,70601,30.21,-93.2,133623,3514,10770,45810,30345,9918,23869,9397,202445,195140,7305,202445,198650,3795,78305,13270,16737,14365,15954,9937,4418,3624,200261,52274,50866,1408,119688,104402,15286,28299,28299,0,202445,141888,51096,234,3164,0,1723,4340
0500000US22033,"East Baton Rouge Parish, Louisiana",446268,0.010486498755109253,0.0103008645693168,5.578565875450756e-5,8.103230971919381e-4,1.3406634462154384e-5,3.817627034298119e-4,3.594183126595546e-4,4.205096489105201,2017,LA,east baton rouge,east baton rouge_LA,0.172,76910,1.3,SNAP,1.85,Other Nutrition Program,0.537,0.105,0.358,42387000,3.23,0.202,20550,0.63,0.37,70704,30.58,-91.15,282126,7415,22831,75359,65223,12337,60895,38066,446268,427502,18766,446268,429673,16595,162627,33586,30262,21619,33859,25101,8204,9996,443119,109397,105692,3705,274668,246077,28591,59054,58601,453,446268,208844,205147,1111,16138,267,7603,7158
0500000US22039,"Evangeline Parish, Louisiana",33708,0.19816423246074746,0.08346907002388207,2.376280989714062e-4,0.0019802341580950514,0,0.010420432191931294,0.002393883071119351,4.601281594873621,2017,LA,evangeline,evangeline_LA,0.178,6000,1.3,SNAP,1.85,Other Nutrition Program,0.683,0.096,0.221,3093000,3.02,0.253,2170,0.77,0.23,70515,30.48,-92.6,21453,2362,2557,9245,3171,1536,1921,661,33708,32157,1551,33708,32738,970,12229,3493,3833,1658,1713,802,207,523,32316,8918,8804,114,18311,16297,2014,5087,5036,51,33708,22516,9484,27,225,0,1184,272
0500000US22045,"Iberia Parish, Louisiana",72176,0.08365686901168853,0.046245471118875364,1.266946616514787e-4,0.003182723469971995,0,0.002704739064650508,0.0026337132694822544,4.286743515850144,2017,LA,iberia,iberia_LA,0.171,12520,1.3,SNAP,1.85,Other Nutrition Program,0.61,0.101,0.288,6266000,2.93,0.246,4780,0.75,0.25,70513,29.9,-91.91,46357,3589,4845,22685,8350,2338,3125,1425,72176,69082,3094,72176,70412,1764,26345,6474,6690,4930,4638,2239,1055,319,71385,21005,20380,625,40498,35111,5387,9882,9828,54,72176,43580,24091,66,1658,0,1409,1372
0500000US22051,"Jefferson Parish, Louisiana",439036,0.013889202381114314,0.006242198247766956,6.72883238643097e-5,0.001000868422505985,0,0.0012113973494461306,3.6622072332934634e-4,14.937271658816135,2017,LA,jefferson,jefferson_LA,0.127,55720,1.3,SNAP,1.85,Other Nutrition Program,0.548,0.112,0.341,31700000,3.33,0.207,19840,0.66,0.34,70001,29.99,-90.17,307704,17356,28854,96202,70411,17554,48554,28773,439036,373456,65580,439036,404415,34621,168031,31855,33512,29519,36500,21365,8699,6581,435362,100641,97108,3533,263008,222377,40631,71713,71169,544,439036,267718,120320,1297,19292,0,23350,7059
0500000US22055,"Lafayette Parish, Louisiana",242485,0.02833416728139925,0.010772806797671532,7.313052623018738e-5,8.772261727797826e-4,0,5.239887239888541e-4,6.583448070629194e-4,4.787100233004103,2017,LA,lafayette,lafayette_LA,0.14,33320,1.3,SNAP,1.85,Other Nutrition Program,0.544,0.104,0.351,18109000,3.18,0.199,11320,0.66,0.34,70500,30.22,-92.01,161057,5890,13702,52273,27972,8225,35888,17107,242485,230877,11608,242485,235062,7423,89465,19174,17655,12739,18313,12357,3775,5452,240302,63106,58909,4197,147987,127837,20150,29209,28873,336,242485,166602,63343,430,5158,0,3081,3871
0500000US22057,"Lafourche Parish, Louisiana",98426,0.0797549259782975,0.013938325293603117,0.0029811066761405466,8.526295410291175e-4,0,0.0024856318823221735,0.0015865515793725834,4.495763314571353,2017,LA,lafourche,lafourche_LA,0.119,11630,1.3,SNAP,1.85,Other Nutrition Program,0.545,0.095,0.361,6313000,3.18,0.208,4810,0.65,0.36,70301,29.79,-90.82,66340,6081,8118,27496,9221,3875,7909,3640,98426,94001,4425,98426,96564,1862,36420,6893,8336,4658,8695,4753,1432,1653,97629,24388,23373,1015,59149,52848,6301,14092,13984,108,98426,77264,13503,2888,826,0,2408,1537
0500000US22061,"Lincoln Parish, Louisiana",47744,0.11670595359118156,0.08439608823016767,0,0.003921930703699444,0,2.2812124898475514e-4,0.004198308370738668,3.1124329758713136,2017,LA,lincoln,lincoln_LA,0.21,10000,1.3,SNAP,1.85,Other Nutrition Program,0.649,0.052,0.299,5398000,3.16,0.228,2190,0.66,0.34,71227,32.53,-92.51,26616,422,2244,6906,5997,1318,6506,3223,47744,46258,1486,47744,46666,1078,17872,5699,3995,2141,2777,1411,681,1168,47082,10769,10645,124,30416,27933,2483,5897,5897,0,47744,26603,19238,0,894,0,52,957
0500000US22069,"Natchitoches Parish, Louisiana",39021,0.13347883156458418,0.10636799626156293,0.00327720610857742,4.1375548064203905e-4,0,0.011545748174106422,0.00118872606343189,2.293636759693498,2017,LA,natchitoches,natchitoches_LA,0.223,8690,1.3,SNAP,1.85,Other Nutrition Program,0.679,0.114,0.208,4480000,3.02,0.261,2430,0.76,0.25,71002,32.11,-93.11,23209,814,2292,8208,3749,3432,3128,1586,39021,38126,895,39021,38631,390,15097,5283,4852,1745,1928,560,456,273,38297,10032,9577,455,22148,19397,2751,6117,6117,0,39021,20324,16196,499,63,0,1758,181
0500000US22071,"Orleans Parish, Louisiana",393292,0.008606491289340348,0.015129824302749052,3.859616072035237e-5,7.491016989392342e-4,1.810205192914349e-6,3.6061873450272285e-4,5.399583489721658e-4,5.676189701290644,2017,LA,orleans,orleans_LA,0.218,84580,1.3,SNAP,1.85,Other Nutrition Program,0.62,0.109,0.271,52527000,3.64,0.239,18850,0.67,0.33,70112,30.06,-89.93,278629,11933,26577,66642,61070,14129,55715,42563,393292,370968,22324,393292,381956,11336,154560,47863,32182,20806,26014,13730,6111,7854,386865,82581,79332,3249,250000,219497,30503,54284,53530,754,393292,133124,234026,597,11587,28,5578,8352
0500000US22073,"Ouachita Parish, Louisiana",155874,0.038212179097967786,0.024251849263473322,2.304839384214422e-5,7.243780921816755e-4,1.1935775382538973e-4,2.444776061113155e-4,5.790908952838736e-4,2.309557719696678,2017,LA,ouachita,ouachita_LA,0.186,29080,1.3,SNAP,1.85,Other Nutrition Program,0.621,0.094,0.284,15154000,3.05,0.244,9740,0.72,0.28,71201,32.51,-92.08,101124,3755,8966,35433,22931,6185,17453,6401,155874,152274,3600,155874,154809,1065,58232,15609,13427,9441,9659,5875,2285,1936,151026,41212,40137,1075,88445,78982,9463,21369,21296,73,155874,92843,58924,56,1760,290,594,1407
0500000US22079,"Rapides Parish, Louisiana",131648,0.04794764334803978,0.024139130520326266,7.004709927257885e-4,0.0013086229089803033,0,8.100998960354259e-4,0.0010541684544563557,3.174374088478366,2017,LA,rapides,rapides_LA,0.166,21900,1.3,SNAP,1.85,Other Nutrition Program,0.584,0.12,0.296,10506000,2.81,0.225,7480,0.72,0.29,71301,31.29,-92.46,86869,4583,8754,31245,19495,4480,11451,6861,131648,127469,4179,131648,129803,1845,48473,11779,11548,8022,8812,5176,1955,1181,128749,35368,34147,1221,73115,63374,9741,20266,20217,49,131648,83099,41836,1214,2268,0,1404,1827
0500000US22085,"Sabine Parish, Louisiana",24018,0.28717324526382043,0.05776054890855064,0.03359542130395292,0.0016988396737809012,0.0010054357252989004,0.006049949450505454,0.029070960540107865,3.959530352235823,2017,LA,sabine,sabine_LA,0.137,3320,1.3,SNAP,1.85,Other Nutrition Program,0.581,0.097,0.322,1716000,3.03,0.221,1290,0.71,0.29,71065,31.81,-93.51,16634,795,1434,8410,2593,1401,1506,495,24018,23067,951,24018,23941,77,10179,3296,2113,1560,2044,811,223,132,23657,5810,5765,45,12981,10761,2220,4866,4790,76,24018,16566,3332,1938,98,58,349,1677
0500000US22105,"Tangipahoa Parish, Louisiana",132497,0.050804151731912536,0.022803738199594734,1.401273848350187e-4,5.644969039492014e-4,0,1.8227952498864222e-4,9.78613199782773e-4,4.418213242563983,2017,LA,tangipahoa,tangipahoa_LA,0.162,20870,1.3,SNAP,1.85,Other Nutrition Program,0.597,0.097,0.306,11431000,3.21,0.235,7490,0.73,0.28,70401,30.5,-90.46,86138,4326,10060,34586,17517,3183,11828,4638,132497,126643,5854,132497,129814,2683,49272,10799,11385,8701,9934,5049,2283,1121,131783,34348,33881,467,79541,66478,13063,17894,17894,0,132497,89189,40033,246,991,0,320,1718
0500000US22109,"Terrebonne Parish, Louisiana",112086,0.061855704259276195,0.01717148290441978,0.004216258515028581,6.121017175867432e-4,2.865495687012061e-5,0.002245434259183618,0.003087571602755496,5.161215495244723,2017,LA,terrebonne,terrebonne_LA,0.141,16000,1.3,SNAP,1.85,Other Nutrition Program,0.616,0.08,0.303,8280000,3.03,0.222,6450,0.7,0.3,70343,29.55,-90.61,73028,8919,8726,27523,13924,3207,7564,3165,112086,106301,5785,112086,110302,1784,40882,11358,8414,5492,7780,5424,915,1499,110457,30862,29972,890,64318,57305,7013,15277,15277,0,112086,77711,21573,5297,769,36,2821,3879
0500000US22113,"Vermilion Parish, Louisiana",60136,0.1339946469435808,0.02559494917369593,0,0.003777301271744668,0,0.0012664743649041421,0.0016563714947108756,3.5552747106558464,2017,LA,vermilion,vermilion_LA,0.13,7780,1.3,SNAP,1.85,Other Nutrition Program,0.598,0.097,0.306,3905000,2.94,0.214,3350,0.7,0.3,70510,29.97,-92.12,39233,3510,5094,17416,6280,1981,3056,1896,60136,57998,2138,60136,59135,1001,20934,3466,4122,3942,5003,3643,459,299,59698,16149,16042,107,35194,30878,4316,8355,8355,0,60136,48457,9256,0,1366,0,458,599
0500000US22115,"Vernon Parish, Louisiana",50726,0.14923475936405714,0.03193002038893473,0.0027554021976332428,0.005514690717124925,5.052218415970684e-5,0.0032256471425043606,0.004426520596762008,9.362062847454954,2017,LA,vernon,vernon_LA,0.143,7430,1.3,SNAP,1.85,Other Nutrition Program,0.55,0.184,0.266,3884000,3.06,0.225,3000,0.77,0.23,70639,30.98,-93.5,30757,1077,3302,12655,6315,1835,3615,1958,50726,45977,4749,50726,49660,1066,17664,3650,4620,3389,3438,1756,513,298,45372,13107,12917,190,26369,22673,3696,5896,5896,0,50726,38400,8216,709,1419,13,830,1139
0500000US23001,"Androscoggin County, Maine",107651,0.08472881316852912,0.0013142069707268546,3.831305942237186e-4,6.592607522227951e-4,0,1.5618612061822764e-4,0.0056511762647998495,1.9163779249612174,2017,ME,androscoggin,androscoggin_ME,0.142,15240,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.632,NA,0.368,9095000,3.5,0.198,4650,0.65,0.36,04210,44.08,-70.24,74704,2503,4235,26236,15609,7723,12528,5870,107651,105588,2063,107651,106564,1087,45979,9511,9062,8775,10531,5729,1556,815,106652,24796,23619,1177,63655,55076,8579,18201,18201,0,107651,98190,1523,444,764,0,181,6549
